"County","FIPS","Year","Race/Ethnicity","Measure Type","Variable","Value"
"Hartford County","09003","2011-2015","White Alone","Number","Margins of Error",940
"Hartford County","09003","2011-2015","White Alone","Percent","SNAP Recipients",10.01
"Hartford County","09003","2011-2015","White Alone","Percent","Margins of Error",0.35
"Hartford County","09003","2011-2015","White Alone Not Hispanic or Latino","Number","SNAP Recipients",15538
"Hartford County","09003","2011-2015","White Alone Not Hispanic or Latino","Number","Margins of Error",758
"Hartford County","09003","2011-2015","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",6.48
"Hartford County","09003","2011-2015","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.31
"Hartford County","09003","2012-2016","All","Number","SNAP Recipients",52558
"Hartford County","09003","2012-2016","All","Number","Margins of Error",1456.57
"Hartford County","09003","2012-2016","All","Percent","SNAP Recipients",15.14
"Hartford County","09003","2012-2016","All","Percent","Margins of Error",0.41
"Hartford County","09003","2012-2016","American Indian and Alaska Native Alone","Number","Margins of Error",154
"Hartford County","09003","2012-2016","American Indian and Alaska Native Alone","Number","SNAP Recipients",383
"Hartford County","09003","2012-2016","American Indian and Alaska Native Alone","Percent","SNAP Recipients",40.62
"Hartford County","09003","2012-2016","American Indian and Alaska Native Alone","Percent","Margins of Error",13.82
"Hartford County","09003","2012-2016","Asian Alone","Number","SNAP Recipients",1059
"Hartford County","09003","2012-2016","Asian Alone","Number","Margins of Error",220
"Hartford County","09003","2012-2016","Asian Alone","Percent","Margins of Error",1.51
"Hartford County","09003","2012-2016","Asian Alone","Percent","SNAP Recipients",7.33
"Hartford County","09003","2012-2016","Black or African American Alone","Number","Margins of Error",669
"Hartford County","09003","2012-2016","Black or African American Alone","Number","SNAP Recipients",12685
"Hartford County","09003","2012-2016","Black or African American Alone","Percent","Margins of Error",1.43
"Hartford County","09003","2012-2016","Black or African American Alone","Percent","SNAP Recipients",29.85
"Hartford County","09003","2012-2016","Hispanic or Latino","Number","SNAP Recipients",21384
"Hartford County","09003","2012-2016","Hispanic or Latino","Number","Margins of Error",883
"Hartford County","09003","2012-2016","Hispanic or Latino","Percent","SNAP Recipients",44.82
"Hartford County","09003","2012-2016","Hispanic or Latino","Percent","Margins of Error",1.66
"Hartford County","09003","2012-2016","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",51
"Hartford County","09003","2012-2016","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",50
"Hartford County","09003","2012-2016","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",34.97
"Hartford County","09003","2012-2016","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",38.2
"Hartford County","09003","2012-2016","Some Other Race Alone","Number","Margins of Error",531
"Hartford County","09003","2012-2016","Some Other Race Alone","Number","SNAP Recipients",7485
"Hartford County","09003","2012-2016","Some Other Race Alone","Percent","SNAP Recipients",46.84
"Hartford County","09003","2012-2016","Some Other Race Alone","Percent","Margins of Error",2.13
"Hartford County","09003","2012-2016","Two or More Races","Number","Margins of Error",344
"Hartford County","09003","2012-2016","Two or More Races","Number","SNAP Recipients",2018
"Hartford County","09003","2012-2016","Two or More Races","Percent","SNAP Recipients",29.77
"Hartford County","09003","2012-2016","Two or More Races","Percent","Margins of Error",4.34
"Hartford County","09003","2012-2016","White Alone","Number","SNAP Recipients",28878
"Hartford County","09003","2012-2016","White Alone","Number","Margins of Error",1095
"Hartford County","09003","2012-2016","White Alone","Percent","Margins of Error",0.41
"Hartford County","09003","2012-2016","White Alone","Percent","SNAP Recipients",10.84
"Hartford County","09003","2012-2016","White Alone Not Hispanic or Latino","Number","Margins of Error",882
"Hartford County","09003","2012-2016","White Alone Not Hispanic or Latino","Number","SNAP Recipients",16911
"Hartford County","09003","2012-2016","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",7.08
"Hartford County","09003","2012-2016","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.37
"Hartford County","09003","2013-2017","All","Number","SNAP Recipients",52906
"Hartford County","09003","2013-2017","All","Number","Margins of Error",1431.88
"Hartford County","09003","2013-2017","All","Percent","SNAP Recipients",15.16
"Hartford County","09003","2013-2017","All","Percent","Margins of Error",0.4
"Hartford County","09003","2013-2017","American Indian and Alaska Native Alone","Number","SNAP Recipients",297
"Hartford County","09003","2013-2017","American Indian and Alaska Native Alone","Number","Margins of Error",126
"Hartford County","09003","2013-2017","American Indian and Alaska Native Alone","Percent","SNAP Recipients",30.87
"Hartford County","09003","2013-2017","American Indian and Alaska Native Alone","Percent","Margins of Error",10.5
"Hartford County","09003","2013-2017","Asian Alone","Number","SNAP Recipients",1215
"Hartford County","09003","2013-2017","Asian Alone","Number","Margins of Error",238
"Hartford County","09003","2013-2017","Asian Alone","Percent","SNAP Recipients",7.93
"Hartford County","09003","2013-2017","Asian Alone","Percent","Margins of Error",1.54
"Hartford County","09003","2013-2017","Black or African American Alone","Number","SNAP Recipients",12482
"Hartford County","09003","2013-2017","Black or African American Alone","Number","Margins of Error",707
"Hartford County","09003","2013-2017","Black or African American Alone","Percent","SNAP Recipients",29.12
"Hartford County","09003","2013-2017","Black or African American Alone","Percent","Margins of Error",1.54
"Hartford County","09003","2013-2017","Hispanic or Latino","Number","SNAP Recipients",21726
"Hartford County","09003","2013-2017","Hispanic or Latino","Number","Margins of Error",810
"Hartford County","09003","2013-2017","Hispanic or Latino","Percent","SNAP Recipients",44.56
"Hartford County","09003","2013-2017","Hispanic or Latino","Percent","Margins of Error",1.48
"Hartford County","09003","2013-2017","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",110
"Hartford County","09003","2013-2017","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",117
"Hartford County","09003","2013-2017","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",76.92
"Hartford County","09003","2013-2017","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",103.22
"Hartford County","09003","2013-2017","Some Other Race Alone","Number","Margins of Error",621
"Hartford County","09003","2013-2017","Some Other Race Alone","Number","SNAP Recipients",7932
"Hartford County","09003","2013-2017","Some Other Race Alone","Percent","SNAP Recipients",47.23
"Hartford County","09003","2013-2017","Some Other Race Alone","Percent","Margins of Error",2.64
"Hartford County","09003","2013-2017","Two or More Races","Number","SNAP Recipients",1991
"Hartford County","09003","2013-2017","Two or More Races","Number","Margins of Error",338
"Hartford County","09003","2013-2017","Two or More Races","Percent","SNAP Recipients",27.58
"Hartford County","09003","2013-2017","Two or More Races","Percent","Margins of Error",4.07
"Hartford County","09003","2013-2017","White Alone","Number","Margins of Error",982
"Hartford County","09003","2013-2017","White Alone","Number","SNAP Recipients",28879
"Hartford County","09003","2013-2017","White Alone","Percent","Margins of Error",0.36
"Hartford County","09003","2013-2017","White Alone","Percent","SNAP Recipients",10.87
"Hartford County","09003","2013-2017","White Alone Not Hispanic or Latino","Number","SNAP Recipients",17058
"Hartford County","09003","2013-2017","White Alone Not Hispanic or Latino","Number","Margins of Error",720
"Hartford County","09003","2013-2017","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",7.17
"Hartford County","09003","2013-2017","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.3
"Hartford County","09003","2014-2018","All","Number","SNAP Recipients",52403
"Hartford County","09003","2014-2018","All","Number","Margins of Error",1491.43
"Hartford County","09003","2014-2018","All","Percent","SNAP Recipients",15.01
"Hartford County","09003","2014-2018","All","Percent","Margins of Error",0.42
"Hartford County","09003","2014-2018","American Indian and Alaska Native Alone","Number","SNAP Recipients",364
"Hartford County","09003","2014-2018","American Indian and Alaska Native Alone","Number","Margins of Error",144
"Hartford County","09003","2014-2018","American Indian and Alaska Native Alone","Percent","Margins of Error",9.89
"Hartford County","09003","2014-2018","American Indian and Alaska Native Alone","Percent","SNAP Recipients",32.7
"Hartford County","09003","2014-2018","Asian Alone","Number","SNAP Recipients",1241
"Hartford County","09003","2014-2018","Asian Alone","Number","Margins of Error",293
"Hartford County","09003","2014-2018","Asian Alone","Percent","SNAP Recipients",7.93
"Hartford County","09003","2014-2018","Asian Alone","Percent","Margins of Error",1.86
"Hartford County","09003","2014-2018","Black or African American Alone","Number","SNAP Recipients",11927
"Hartford County","09003","2014-2018","Black or African American Alone","Number","Margins of Error",729
"Hartford County","09003","2014-2018","Black or African American Alone","Percent","SNAP Recipients",27.88
"Hartford County","09003","2014-2018","Black or African American Alone","Percent","Margins of Error",1.64
"Hartford County","09003","2014-2018","Hispanic or Latino","Number","SNAP Recipients",22263
"Hartford County","09003","2014-2018","Hispanic or Latino","Number","Margins of Error",816
"Hartford County","09003","2014-2018","Hispanic or Latino","Percent","Margins of Error",1.4
"Hartford County","09003","2014-2018","Hispanic or Latino","Percent","SNAP Recipients",44.29
"Hartford County","09003","2014-2018","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",136
"Hartford County","09003","2014-2018","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",139
"Hartford County","09003","2014-2018","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",64.15
"Hartford County","09003","2014-2018","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",77.73
"Hartford County","09003","2014-2018","Some Other Race Alone","Number","SNAP Recipients",8484
"Hartford County","09003","2014-2018","Some Other Race Alone","Number","Margins of Error",549
"Hartford County","09003","2014-2018","Some Other Race Alone","Percent","SNAP Recipients",49.68
"Hartford County","09003","2014-2018","Some Other Race Alone","Percent","Margins of Error",2.21
"Hartford County","09003","2014-2018","Two or More Races","Number","SNAP Recipients",1806
"Hartford County","09003","2014-2018","Two or More Races","Number","Margins of Error",315
"Hartford County","09003","2014-2018","Two or More Races","Percent","SNAP Recipients",24.88
"Hartford County","09003","2014-2018","Two or More Races","Percent","Margins of Error",3.9
"Hartford County","09003","2014-2018","White Alone","Number","SNAP Recipients",28445
"Hartford County","09003","2014-2018","White Alone","Number","Margins of Error",1080
"Hartford County","09003","2014-2018","White Alone","Percent","SNAP Recipients",10.73
"Hartford County","09003","2014-2018","White Alone","Percent","Margins of Error",0.4
"Hartford County","09003","2014-2018","White Alone Not Hispanic or Latino","Number","SNAP Recipients",16575
"Hartford County","09003","2014-2018","White Alone Not Hispanic or Latino","Number","Margins of Error",802
